,content,retweets,favorites,mentions,hashtags,Volume,returns,wordCount
2018-08-02,"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number One,” or Paul Manafort, political operative & Reagan/Dole darling, now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?",15432,63234,,,3030390000.0,0.0046441830098771,41
2018-08-02,"“We already have a smoking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post",17978,69675,,,3030390000.0,0.0046441830098771,49
2018-08-02,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the   ,13199,58758,@WhiteHouse,,3030390000.0,0.0046441830098771,21
2018-08-02,# PledgeToAmericasWorkers ,9891,44353,,,3030390000.0,0.0046441830098771,2
2018-08-02,"Join me tomorrow night at 7pmE in Wilkes-Barre Township, Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets:   … ",9403,40097,,,3030390000.0,0.0046441830098771,19
2018-08-02,"“Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP”  …",12075,52388,,,3030390000.0,0.0046441830098771,13
2018-08-02,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!,14568,77271,,,3030390000.0,0.0046441830098771,43
2018-08-02,"Congratulations to   on The TREMENDOUS success of his just out book, “The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton & Frame Donald Trump.” Already number one on Amazon. Hard work from a brilliant guy. It’s the Real Story of the Rigged Witch Hunt!",14364,62428,@GreggJarrett,,3030390000.0,0.0046441830098771,45
2018-08-02,"Thank you to Chairman Kim Jong Un for keeping your word & starting the process of sending home the remains of our great and beloved missing fallen! I am not at all surprised that you took this kind action. Also, thank you for your nice letter - l look forward to seeing you soon!",22079,115627,,,3030390000.0,0.0046441830098771,54
2018-08-05,"Will be going to Ohio tonight to campaign for Troy Balderson for the big Congressional Special Election on Tuesday. Early voting is on. Troy is strong on Crime, the Border & loves our Military, Vets & 2nd Amendment. His opponent is a puppet of Nancy Pelosi/high taxes.",13121,62489,,,2874540000.0,0.0035382274515358,47
2018-08-05,"Troy Balderson, running for Congress from Ohio, is in a big Election fight with a candidate who just got caught lying about his relationship with Nancy Pelosi, who is weak on Crime, Borders & your 2nd Amendment-and wants to raise your Taxes (by a lot). Vote for Troy on Tuesday!",16701,67477,,,2874540000.0,0.0035382274515358,50
2018-08-05,HAPPY BIRTHDAY    …,10232,53571,@USCG,,2874540000.0,0.0035382274515358,3
2018-08-05,"Tariffs are working far better than anyone ever anticipated. China market has dropped 27% in last 4months, and they are talking to us. Our market is stronger than ever, and will go up dramatically when these horrible Trade Deals are successfully renegotiated. America First.......",16816,76742,,,2874540000.0,0.0035382274515358,44
2018-08-05,"....Tariffs have had a tremendous positive impact on our Steel Industry. Plants are opening all over the U.S., Steelworkers are working again, and big dollars are flowing into our Treasury. Other countries use Tariffs against, but when we use them, foolish people scream!",11400,54085,,,2874540000.0,0.0035382274515358,43
2018-08-05,"....Tariffs will make our country much richer than it is today. Only fools would disagree. We are using them to negotiate fair trade deals and, if countries are still unwilling to negotiate, they will pay us vast sums of money in the form of Tariffs. We win either way......",14881,71654,,,2874540000.0,0.0035382274515358,49
2018-08-05,"....China, which is for the first time doing poorly against us, is spending a fortune on ads and P.R. trying to convince and scare our politicians to fight me on Tariffs- because they are really hurting their economy. Likewise other countries. We are Winning, but must be strong!",13684,61305,,,2874540000.0,0.0035382274515358,48
2018-08-05,Heading to Ohio!,7431,56754,,,2874540000.0,0.0035382274515358,3
2018-08-05,"Iran, and it’s economy, is going very bad, and fast! I will meet, or not meet, it doesn’t matter - it is up to them!",15259,76613,,,2874540000.0,0.0035382274515358,25
2018-08-05,Thank you Ohio. I love you!  …,11523,54028,,,2874540000.0,0.0035382274515358,7
2018-08-05,"A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of Ohio. He will be fighting for you all the way...",13641,69379,,,2874540000.0,0.0035382274515358,30
2018-08-05,"...Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your borders, and take away your 2nd Amendment. Vote for Troy on Tuesday!",12421,55351,,,2874540000.0,0.0035382274515358,33
2018-08-06,The Fake News hates me saying that they are the Enemy of the People only because they know it’s TRUE. I am providing a great service by explaining this to the American People. They purposely cause great division & distrust. They can also cause War! They are very dangerous & sick!,28071,109986,,,3162770000.0,0.0028241822564987,51
2018-08-06,"Tariffs are working big time. Every country on earth wants to take wealth out of the U.S., always to our detriment. I say, as they come,Tax them. If they don’t want to be taxed, let them make or build the product in the U.S. In either event, it means jobs and great wealth.....",13859,66545,,,3162770000.0,0.0028241822564987,53
2018-08-06,"..Because of Tariffs we will be able to start paying down large amounts of the $21 Trillion in debt that has been accumulated, much by the Obama Administration, while at the same time reducing taxes for our people. At minimum, we will make much better Trade Deals for our country!",16484,72458,,,3162770000.0,0.0028241822564987,50
2018-08-06,"Fake News reporting, a complete fabrication, that I am concerned about the meeting my wonderful son, Donald, had in Trump Tower. This was a meeting to get information on an opponent, totally legal and done all the time in politics - and it went nowhere. I did not know about it!",17064,73317,,,3162770000.0,0.0028241822564987,51
2018-08-06,"...Why aren’t Mueller and the 17 Angry Democrats looking at the meetings concerning the Fake Dossier and all of the lying that went on in the FBI and DOJ? This is the most one sided Witch Hunt in the history of our country. Fortunately, the facts are all coming out, and fast!",22186,92506,,,3162770000.0,0.0028241822564987,52
2018-08-06,Too bad a large portion of the Media refuses to report the lies and corruption having to do with the Rigged Witch Hunt - but that is why we call them FAKE NEWS!,18220,81879,,,3162770000.0,0.0028241822564987,33
2018-08-06,"Presidential Approval numbers are very good - strong economy, military and just about everything else. Better numbers than Obama at this point, by far. We are winning on just about every front and for that reason there will not be a Blue Wave, but there might be a Red Wave!",24302,120625,,,3162770000.0,0.0028241822564987,50
2018-08-07,"“Collusion with Russia was very real. Hillary Clinton and her team 100% colluded with the Russians, and so did Adam Schiff who is on tape trying to collude with what he thought was Russians to obtain compromising material on DJT. We also know that Hillary Clinton paid through....",20922,76521,,,2972200000.0,-0.0002623799656497,48
2018-08-07,"....a law firm, eventually Kremlin connected sources, to gather info on Donald Trump. Collusion is very real with Russia, but only with Hillary and the Democrats, and we should demand a full investigation.” Dan Bongino on   Looking forward to the new IG Report!",15211,62508,@foxandfriends,,2972200000.0,-0.0002623799656497,43
2018-08-07,"Great financial numbers being announced on an almost daily basis. Economy has never been better, jobs at best point in history. Fixing our terrible Trade Deals is a priority-and going very well. Immigration on Merit Based System to take care of the companies coming back to U.S.A.",14833,66242,,,2972200000.0,-0.0002623799656497,47
2018-08-07,"Kris Kobach, a strong and early supporter of mine, is running for Governor of the Great State of Kansas. He is a fantastic guy who loves his State and our Country - he will be a GREAT Governor and has my full & total Endorsement! Strong on Crime, Border & Military. VOTE TUESDAY!",15392,67989,,,2972200000.0,-0.0002623799656497,53
2018-08-07,"Governor Jerry Brown must allow the Free Flow of the vast amounts of water coming from the North and foolishly being diverted into the Pacific Ocean. Can be used for fires, farming and everything else. Think of California with plenty of Water - Nice! Fast Federal govt. approvals.",16368,66507,,,2972200000.0,-0.0002623799656497,48
2018-08-07,"John James is a potential Republican Star who has a Senate primary election tomorrow in Michigan. If he becomes the Republican candidate, he will beat the Open Borders, weak on Crime, Democrat, Debbie Stabenow. Vote for John James and Make America Great Again!",17343,66395,,,2972200000.0,-0.0002623799656497,43
2018-08-07,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that are protecting our Country from some of the most vicious and dangerous people on earth! Sorry, we can’t let that happen! Also, change the rules in the Senate and approve STRONG Border Security!",20624,84093,,,2972200000.0,-0.0002623799656497,49
2018-08-07,California wildfires are being magnified & made so much worse by the bad environmental laws which aren’t allowing massive amounts of readily available water to be properly utilized. It is being diverted into the Pacific Ocean. Must also tree clear to stop fire from spreading!,15228,69120,,,2972200000.0,-0.0002623799656497,45
2018-08-08,"The Iran sanctions have officially been cast. These are the most biting sanctions ever imposed, and in November they ratchet up to yet another level. Anyone doing business with Iran will NOT be doing business with the United States. I am asking for WORLD PEACE, nothing less!",31045,121524,,,3047050000.0,-0.0014416744645237,47
2018-08-08,"Ohio, vote today for Troy Balderson for Congress. His opponent, controlled by Nancy Pelosi, is weak on Crime, the Border, Military, Vets, your 2nd Amendment - and will end your Tax Cuts. Troy will be a great Congressman. # MAGA",18688,74797,,#MAGA,3047050000.0,-0.0014416744645237,40
2018-08-08,"Today, on the 236th anniversary of the Purple Heart, we honor the members of our Armed Forces for serving as the vanguard of American democracy and freedom around the world. # PurpleHeartDay  …",14121,66697,,#PurpleHeartDayhttps,3047050000.0,-0.0014416744645237,33
2018-08-08,"When I decided to go to Ohio for Troy Balderson, he was down in early voting 64 to 36. That was not good. After my speech on Saturday night, there was a big turn for the better. Now Troy wins a great victory during a very tough time of the year for voting. He will win BIG in Nov.",17109,88674,,,3047050000.0,-0.0014416744645237,59
2018-08-08,.....Congratulations to Troy Balderson on a great win in Ohio. A very special and important race!,13888,73450,,,3047050000.0,-0.0014416744645237,16
2018-08-08,"Congratulations to a future STAR of the Republican Party, future Senator John James. A big and bold victory tonight in the Great State of Michigan - the first of many. November can’t come fast enough!",19781,95363,,,3047050000.0,-0.0014416744645237,35
2018-08-08,Congratulations to Bill Schuette. You will have a Big win in November and be a tremendous Governor for the Great State of Michigan. Lots of car and other companies moving back!,13637,71227,,,3047050000.0,-0.0014416744645237,31
2018-08-08,Congratulations to Josh Hawley on your big Senate Primary win in Missouri. I look forward to working with you toward a big win in November. We need you in Washington!,13383,67896,,,3047050000.0,-0.0014416744645237,30
2018-08-09,5 for 5!,16177,83502,,,3256040000.0,-0.0071138879135516,3
2018-08-09,"The Republicans have now won 8 out of 9 House Seats, yet if you listen to the Fake News Media you would think we are being clobbered. Why can’t they play it straight, so unfair to the Republican Party and in particular, your favorite President!",30109,135533,,,3256040000.0,-0.0071138879135516,45
2018-08-09,"As long as I campaign and/or support Senate and House candidates (within reason), they will win! I LOVE the people, & they certainly seem to like the job I’m doing. If I find the time, in between China, Iran, the Economy and much more, which I must, we will have a giant Red Wave!",17830,84218,,,3256040000.0,-0.0071138879135516,54
2018-08-09,"Congratulations to   of Michigan on a job well done. Also, thanks for your great support!",9334,54191,@LenaEpstein,,3256040000.0,-0.0071138879135516,15
2018-08-09,RED WAVE!,26384,118279,,,3256040000.0,-0.0071138879135516,2
2018-08-12,"Why isn’t the FBI giving Andrew McCabe text messages to Judicial Watch or appropriate governmental authorities. FBI said they won’t give up even one (I may have to get involved, DO NOT DESTROY). What are they hiding? McCabe wife took big campaign dollars from Hillary people.....",18985,71811,,,3158450000.0,-0.0040059921853423,46
2018-08-12,".....Will the FBI ever recover it’s once stellar reputation, so badly damaged by Comey, McCabe, Peter S and his lover, the lovely Lisa Page, and other top officials now dismissed or fired? So many of the great men and women of the FBI have been hurt by these clowns and losers!",21440,93263,,,3158450000.0,-0.0040059921853423,51
2018-08-12,The riots in Charlottesville a year ago resulted in senseless death and division. We must come together as a nation. I condemn all types of racism and acts of violence. Peace to ALL Americans!,27432,120549,,,3158450000.0,-0.0040059921853423,34
2018-08-12,I am proud to have fought for and secured the LOWEST African American and Hispanic unemployment rates in history. Now I’m pushing for prison reform to give people who have paid their debt to society a second chance. I will never stop fighting for ALL Americans!,30412,135337,,,3158450000.0,-0.0040059921853423,46
2018-08-12,"The big story that the Fake News Media refuses to report is lowlife Christopher Steele’s many meetings with Deputy A.G. Bruce Ohr and his beautiful wife, Nelly. It was Fusion GPS that hired Steele to write the phony & discredited Dossier, paid for by Crooked Hillary & the DNC....",21228,78421,,,3158450000.0,-0.0040059921853423,49
2018-08-12,....Do you believe Nelly worked for Fusion and her husband STILL WORKS FOR THE DEPARTMENT OF “JUSTICE.” I have never seen anything so Rigged in my life. Our A.G. is scared stiff and Missing in Action. It is all starting to be revealed - not pretty. IG Report soon? Witch Hunt!,25376,94141,,,3158450000.0,-0.0040059921853423,51
2018-08-12,Hundreds of Bikers for Trump just joined me at Bedminster. Quite a scene - great people who truly love our Country!,21935,119018,,,3158450000.0,-0.0040059921853423,21
2018-08-12,Bikers for Trump at Bedminster earlier today. Thank you! ,18879,88245,,,3158450000.0,-0.0040059921853423,9
2018-08-13,".   “Bob Mueller, isn’t your whole investigation premised on a Fake Dossier, paid for by Hillary, created by a man who hates Donald Trump, & used to con a FISA Court Judge. Bob, I really think it’s time for you to give up your phony investigation.” No Collusion!",20361,81444,@JudgeJeanine,,2976970000.0,0.0063892547772768,48
2018-08-13,".   “Your paycheck is bigger, your pension is stronger.”   Unemployment numbers are better than they have been in 50 years, & perhaps ever. Our country is booming like never before - and it will get even better! Many companies moving back to the U.S.A.",18766,85058,"@GovMikeHuckabee,@foxandfriends",,2976970000.0,0.0063892547772768,44
2018-08-13,"Many   owners plan to boycott the company if manufacturing moves overseas. Great! Most other companies are coming in our direction, including Harley competitors. A really bad move! U.S. will soon have a level playing field, or better.",15274,74546,@harleydavidson,,2976970000.0,0.0063892547772768,37
2018-08-13,"“Seems like the Department of Justice (and FBI) had a program to keep Donald Trump from becoming President”.     If this had happened to the other side, everybody involved would be in jail. This is a Media coverup of the biggest story of our time.",28548,94865,"@DarrellIssa,@foxandfriends",,2976970000.0,0.0063892547772768,44
2018-08-14,"Wacky Omarosa, who got fired 3 times on the Apprentice, now got fired for the last time. She never made it, never will. She begged me for a job, tears in her eyes, I said Ok. People in the White House hated her. She was vicious, but not smart. I would rarely see her but heard....",16743,76971,,,3645070000.0,-0.0076021648357581,56
2018-08-14,"...really bad things. Nasty to people & would constantly miss meetings & work. When Gen. Kelly came on board he told me she was a loser & nothing but problems. I told him to try working it out, if possible, because she only said GREAT things about me - until she got fired!",15255,71579,,,3645070000.0,-0.0076021648357581,53
2018-08-14,"While I know it’s “not presidential” to take on a lowlife like Omarosa, and while I would rather not be doing so, this is a modern day form of communication and I know the Fake News Media will be working overtime to make even Wacky Omarosa look legitimate as possible. Sorry!",19158,95114,,,3645070000.0,-0.0076021648357581,51
2018-08-14,The very unpopular Governor of Ohio (and failed presidential candidate)   hurt Troy Balderson’s recent win by tamping down enthusiasm for an otherwise great candidate. Even Kasich’s Lt. Governor lost Gov. race because of his unpopularity. Credit to Troy on the BIG WIN!,12302,56952,@JohnKasich,,3645070000.0,-0.0076021648357581,42
2018-08-14,"Agent Peter Strzok was just fired from the FBI - finally. The list of bad players in the FBI & DOJ gets longer & longer. Based on the fact that Strzok was in charge of the Witch Hunt, will it be dropped? It is a total Hoax. No Collusion, No Obstruction - I just fight back!",19962,83646,,,3645070000.0,-0.0076021648357581,56
2018-08-14,"Just fired Agent Strzok, formerly of the FBI, was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!",24029,101156,,,3645070000.0,-0.0076021648357581,32
2018-08-14,Wacky Omarosa already has a fully signed Non-Disclosure Agreement!,12157,58800,,,3645070000.0,-0.0076021648357581,9
2018-08-14,"Brooks Koepka just won his third Golf Major, and he did it not only with his powerful game, but with his powerful mind. He has been a man of steel on the Tour and will have many Victories, including Majors, ahead of him. Congrats to Brooks and his great team on a job well done!",8609,62578,,,3645070000.0,-0.0076021648357581,55
2018-08-14,"Just landed at Fort Drum, New York. Looking forward to making a speech about our GREAT HEROES!",9039,56388,,,3645070000.0,-0.0076021648357581,17
2018-08-14,"Great to be in Fort Drum, New York with our HEROES!  …",9067,44234,,,3645070000.0,-0.0076021648357581,12
2018-08-14,"Pete Stauber is running for Congress in Minnesota. He will make for a great Congressman. Pete is strong on crime and borders, loves our Military, Vets and Second Amendment. Vote for Pete tomorrow. He has my full and total Endorsement!",13831,55916,,,3645070000.0,-0.0076021648357581,40
2018-08-14,It was my great honor to sign our new Defense Bill into law and to pay tribute to the greatest soldiers in the history of the world: THE U.S. ARMY. The National Defense Authorization Act is the most significant investment in our Military and our warfighters in modern history! ,12696,58775,,,3645070000.0,-0.0076021648357581,49
2018-08-14,“Trump’s foreign policy is actually boosting America’s standing”  …,12669,55465,,,3645070000.0,-0.0076021648357581,9
2018-08-14,"Scott Walker of Wisconsin is a tremendous Governor who has done incredible things for that Great State. He has my complete & total Endorsement! He brought the amazing Foxconn to Wisconsin with its 15,000 Jobs-and so much more. Vote for Scott on Tuesday in the Republican Primary!",15634,67755,,,3645070000.0,-0.0076021648357581,47
2018-08-14,".   called to say that there are NO TAPES of the Apprentice where I used such a terrible and disgusting word as attributed by Wacky and Deranged Omarosa. I don’t have that word in my vocabulary, and never have. She made it up. Look at her MANY recent quotes saying....",13574,58784,@MarkBurnettTV,,3645070000.0,-0.0076021648357581,50
2018-08-14,"....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn’t want interviews) when she worked in the White House. Now that she says bad about me, they will talk to her. Fake News!",14035,65909,,,3645070000.0,-0.0076021648357581,51
2018-08-15,Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok & his colleagues at the top levels of the FBI. We know this...,15725,67009,,,3219880000.0,0.007919408484583,49
2018-08-15,"....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead, Mueller is pretending nothing went wrong. He used Strzok, he used the Clinton DNC Dossier...the whole thing....",11720,50966,,,3219880000.0,0.007919408484583,42
2018-08-15,"....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.” Thank you Judicial Watch, I couldn’t have said it better myself!",13050,58887,,,3219880000.0,0.007919408484583,40
2018-08-15,"When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn’t work out. Good work by General Kelly for quickly firing that dog!",17567,80424,,,3219880000.0,0.007919408484583,35
2018-08-15,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,24851,114541,,,3219880000.0,0.007919408484583,17
2018-08-15,"Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier.  ",14319,58619,@foxandfriends,,3219880000.0,0.007919408484583,42
2018-08-15,"“They were all in on it, clear Hillary Clinton and FRAME Donald Trump for things he didn’t do.” Gregg Jarrett on   If we had a real Attorney General, this Witch Hunt would never have been started! Looking at the wrong people.",16415,65239,@foxandfriends,,3219880000.0,0.007919408484583,41
2018-08-15,"Fired FBI Agent Peter Strzok is a fraud, as is the rigged investigation he started. There was no Collusion or Obstruction with Russia, and everybody, including the Democrats, know it. The only Collusion and Obstruction was by Crooked Hillary, the Democrats and the DNC!",20175,85826,,,3219880000.0,0.007919408484583,44
2018-08-15,Strzok started the illegal Rigged Witch Hunt - why isn’t this so-called “probe” ended immediately? Why aren’t these angry and conflicted Democrats instead looking at Crooked Hillary?,18387,80839,,,3219880000.0,0.007919408484583,27
2018-08-15,"Lou Dobbs: “This cannot go forward...this Special Counsel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou, so true!",17497,72841,,,3219880000.0,0.007919408484583,43
2018-08-15,“Hope and Change in an Alabama Coal Mine”  …,10544,47923,,,3219880000.0,0.007919408484583,9
2018-08-16,Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave!,16101,81249,,,3024100000.0,0.0033231157222237,22
2018-08-16,Congratulations to Leah Vukmir of Wisconsin on your great win last night. You beat a very tough and good competitor and will make a fantastic Senator after winning in November against someone who has done very little. You have my complete and total Endorsement!,8692,43709,,,3024100000.0,0.0033231157222237,44
2018-08-16,Scott Walker is very special and will have another great win in November. He has done a fantastic job as Governor of Wisconsin and will always have my full support and Endorsement!,9035,44579,,,3024100000.0,0.0033231157222237,32
2018-08-16,Jeff Johnson of Minnesota had a big night in winning the Republican nomination for Governor against a very strong and well known opponent! Thanks for all of the support you showed me. You have my complete and total Endorsement. You will win in November!,8729,43272,,,3024100000.0,0.0033231157222237,44
2018-08-16,"Congratulations to Bryan Steil on a wonderful win last night. You will be replacing a great guy in Paul Ryan, and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!",8372,41686,,,3024100000.0,0.0033231157222237,41
2018-08-16,"“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who entered the U.S. legally.” Chuck Schumer in 2009, before he went left and haywire!  ",20425,76478,@foxandfriends,,3024100000.0,0.0033231157222237,38
2018-08-16,".   won big last night in Minnesota. A big star in Hockey, he will be an even bigger star in politics. It all begins with a win in November. Pete has my complete and total Endorsement!",8406,41846,@PeteStauber,,3024100000.0,0.0033231157222237,36
2018-08-16,"It is about time that Connecticut had a real and talented Governor. Bob Stefanowski is the person needed to do the job. Tough on crime, Bob is also a big cutter of Taxes. He will win in November and make a Great Governor, a major difference maker. Bob has my total Endorsement!",12067,55669,,,3024100000.0,0.0033231157222237,52
2018-08-16,My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a tough race against a very fine opponent. Kris will win in November and be a great Governor. He has my complete and total Endorsement!,9878,49607,,,3024100000.0,0.0033231157222237,44
2018-08-16,"The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired and demoted for their corrupt and illegal activity. All credibility is gone from this terrible Hoax, and much more will be lost as it proceeds. No Collusion!",16043,69510,,,3024100000.0,0.0033231157222237,48
2018-08-16,"“The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by what has been described as Comey’s skinny inner circle.” Chris Swecker, former FBI Assistant Director.",13854,61769,,,3024100000.0,0.0033231157222237,34
2018-08-16,"Happy Birthday to the leader of the Democrat Party, Maxine Waters!",14867,81099,,,3024100000.0,0.0033231157222237,11
2018-08-16,"Our Country was built on Tariffs, and Tariffs are now leading us to great new Trade Deals - as opposed to the horrible and unfair Trade Deals that I inherited as your President. Other Countries should not be allowed to come in and steal the wealth of our great U.S.A. No longer!",16699,72813,,,3024100000.0,0.0033231157222237,52
2018-08-16,"Chuck Schumer, I agree! ",27406,77985,,,3024100000.0,0.0033231157222237,4
2018-08-16,"“John Brennan is a stain on the Country, we deserve better than this.” Former Secret Service Agent and author of new book, “Spygate, the Attempted Sabotage of Donald J. Trump,” Dan Bongino. Thank you Dan, and good luck with the book!",20609,82493,,,3024100000.0,0.0033231157222237,41
2018-08-16,"“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA, former U.S. Attorney.",20205,82141,,,3024100000.0,0.0033231157222237,35
2018-08-16,"“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",28804,112439,,,3024100000.0,0.0033231157222237,34
2018-08-16,"Mark Levin “When they had power they didn’t stop the Russians, the Chinese, the North Koreans, they funded the Iranians & are responsible for the greatest scandal in American history by interfering with our election & trying to undermine the Trump Campaign and Trump Presidency.”",26034,90707,,,3024100000.0,0.0033231157222237,45
2018-08-16,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.”  ,24428,96802,@seanhannity,,3024100000.0,0.0033231157222237,37
2018-08-19,"Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration, we won’t let that happen. They are closing down the opinions of many people on the RIGHT, while at the same time doing nothing to others.......",30537,99840,,,2748020000.0,0.0024280177746833,42
2018-08-19,".....Censorship is a very dangerous thing & absolutely impossible to police. If you are weeding out Fake News, there is nothing so Fake as CNN & MSNBC, & yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt, or don’t watch at all..",27470,109356,,,2748020000.0,0.0024280177746833,56
2018-08-19,"....Too many voices are being destroyed, some good & some bad, and that cannot be allowed to happen. Who is making the choices, because I can already tell you that too many mistakes are being made. Let everybody participate, good & bad, and we will all just have to figure it out!",22856,93304,,,2748020000.0,0.0024280177746833,52
2018-08-19,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China. But in the end, if we are smart, tough and well prepared, we will get along with everyone!",17024,76438,,,2748020000.0,0.0024280177746833,39
2018-08-19,"Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history & since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",24534,102286,,,2748020000.0,0.0024280177746833,50
2018-08-19,Great Job Rachel Campos-Duffy on  ,7079,42703,@foxandfriends,,2748020000.0,0.0024280177746833,5
2018-08-19,"The Economy is stronger and better than ever before. Importantly, there remains tremendous potential - it will only get better with time!",18932,96603,,,2748020000.0,0.0024280177746833,22
2018-08-19,"The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S., our military and countries that help us!",33278,140065,,,2748020000.0,0.0024280177746833,46
2018-08-19,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",20168,84353,,,2748020000.0,0.0024280177746833,45
2018-08-20,"The failing   wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel, he must be a John Dean type “RAT.” But I allowed him and all others to testify - I didn’t have to. I have nothing to hide......",14785,63182,@nytimes,,3147140000.0,0.0020685364303643,51
2018-08-20,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller & his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,16558,71349,,,3147140000.0,0.0020685364303643,53
2018-08-20,"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats. All of the resignations and corruption, yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan, Comey, McCabe, Strzok lies to Congress, or Crooked’s Emails!",24961,103163,,,3147140000.0,0.0020685364303643,43
2018-08-20,"The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President, when in fact it is just the opposite - & the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!",22102,87990,,,3147140000.0,0.0020685364303643,56
2018-08-20,"Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced, the Times has been Fake News, and with their disgusting new Board Member, it will only get worse!",18566,77534,,,3147140000.0,0.0020685364303643,52
2018-08-20,"Study the late Joseph McCarthy, because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!",20502,84868,,,3147140000.0,0.0020685364303643,27
2018-08-21,"Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel, only with my approval, for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....",15579,66735,,,2689560000.0,-0.0003981517707819,46
2018-08-21,"....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the Democrat side - the lies, the firings, the deleted Emails and soooo much more! Mueller’s Angry Dems are looking to impact the election. They are a National Disgrace!",17918,72924,,,2689560000.0,-0.0003981517707819,47
2018-08-21,"Where’s the Collusion? They made up a phony crime called Collusion, and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt, they scream Obstruction!",20049,83359,,,2689560000.0,-0.0003981517707819,45
